smiles,AR,rationale,rationale_score
['COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl'],0.157,,
['COP(=S)(OC)Oc1ccc(cc1)S(=O)(=O)N'],0.059,,
['COc1cc(C)nc(n1)n2nc(C)cc2OC'],0.138,,
['COc1cc(C=O)ccc1O'],0.137,,
['COc1cc(C=O)ccc1OC(=O)C(C)C'],0.108,,
['COc1cc(CCC(=O)C)ccc1O'],0.085,,
['COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3'],0.153,,
['COc1ccc(C(=O)c2ccccc2)c(O)c1'],0.206,,
['COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3'],0.103,,
['COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC'],0.199,,
['CS(=O)(=O)NC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+](=O)[O-]'],0.099,,
['CS(=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+](=O)[O-]'],0.078,,
['CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2'],0.117,,
['Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3'],0.109,,
['Cc1ccc2OCC(=O)COc2c1'],0.139,,
['Cc1cccc2sc3nncn3c12'],0.282,,
['Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2'],0.131,,
['Cc1onc(c2ccccc2Cl)c1C(=O)NC3C4SC(C)(C)C(N4C3=O)C(=O)O'],0.218,,
['ClC(=O)OCCOCCOC(=O)Cl'],0.026,,
['ClCC=C'],0.025,,
['Clc1ccc(OS(=O)(=O)c2ccc(Cl)cc2)cc1'],0.113,,
['Clc1cccc(c1)N2CCNCC2'],0.097,,
['Cn1c(CCCC(=O)O)nc2cc(ccc12)N(CCCl)CCCl'],0.108,,
['FC(F)(F)c1cccc(c1)C(=O)Cc2ccc(cc2)C#N'],0.163,,
['FC(F)(F)c1ccccc1n2ccnc2'],0.185,,
['Fc1ccc2OCCC3(NC(=O)NC3=O)c2c1'],0.259,,
['N#Cc1cscn1'],0.108,,
['NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N'],0.141,,
['NC1=NCC2N1c3ccccc3Cc4ccccc24'],0.285,,
['NCC(=O)CCC(=O)O'],0.019,,
['NNC(=O)N'],0.012,,
['Nc1c(CC(=O)O)cccc1C(=O)c2ccc(Br)cc2'],0.154,,
['Nc1ccc(N)c(c1)[N+](=O)[O-]'],0.106,,
['Nc1ccc(cc1N)c2ccc(N)c(N)c2'],0.228,,
['Nc1cccc2C(=O)NNC(=O)c12'],0.172,,
['O1c2ccccc2Sc3ccccc13'],0.319,,
['O=C1c2ccccc2C(=O)c3ccccc13'],0.372,,
['OC(=O)C(Cc1cc(I)c(O)c(I)c1)c2ccccc2'],0.165,,
['OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl'],0.070,,
['OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl'],0.117,,
['OC(=O)COc1cc(Cl)c(Cl)cc1Cl'],0.101,,
['OC(=O)Cc1c(Cl)ccc(Cl)c1Cl'],0.102,,
['OC(=O)Cc1cccc2ccccc12'],0.139,,
['OC(=O)P(=O)(O)O'],0.007,,
['OC(=O)c1c2ccccc2cc3ccccc13'],0.283,,
['OC[P+](CO)(CO)CO'],0.024,,
['OCc1cccc(Oc2ccccc2)c1'],0.162,,
['OS(=O)(=O)c1ccccc1C=O'],0.049,,
['OS(=O)OCC1OC(OC2(COS(=O)O)OC(COS(=O)O)C(OS(=O)O)C2OS(=O)O)C(OS(=O)O)C(OS(=O)O)C1OS(=O)O'],0.062,,
['Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23'],0.219,,
['Oc1ccc(cc1)[N+](=O)[O-]'],0.084,,
['Oc1ccc2ccccc2c1'],0.209,,
['Oc1ccccc1C#N'],0.127,,
['Oc1cn2Cc3c(Cl)c(Cl)ccc3Nc2n1'],0.225,,
['[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1'],0.188,,
['c1ccc2c(c1)c3cccc4cccc2c34'],0.441,,
['CC(=C)C(=O)OCC[N+](C)(C)C'],0.016,,
['CC(C)Cc1ccccc1'],0.049,,
['CC(C)N=C=NC(C)C'],0.015,,
['CCOc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C'],0.432,,
['CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4'],0.401,,
['Oc1ccccc1Cl'],0.102,,
['CCOC(=O)CCCCCCCCC(=O)OCC'],0.048,,
['COc1ccc2ccccc2c1'],0.214,,
['CN(C)c1ccc(cc1)N(C)C'],0.074,,
['CCCC=CC=O'],0.035,,
['CCCCCC(C)O'],0.021,,
['OC(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c(O)c(I)cc24)I'],0.333,,
['Nc1ccc(cc1)N=Nc2ccc(N)cc2'],0.162,,
['NCCNC(=O)c1ccc(Cl)cn1'],0.070,,
['N#Cc1cccc(c1)C#N'],0.136,,
['CC(=O)OCCOC(=O)C'],0.019,,
['CCC1(O)CCC2C3CCC4=CCCCC4C3CCC12C'],0.424,,
['Nc1nc2ccccc2s1'],0.228,,
['CN1CC2C(C1)c3cc(Cl)ccc3Oc4ccccc24'],0.301,,
['CCOC(=O)COc1ccc2CCC(Cc2c1)NCC(O)c3cccc(Cl)c3'],0.126,,
['OCCN1CCN(CCC=C2c3ccccc3Sc4ccc(Cl)cc24)CC1'],0.165,,
['Cc1[nH]nc2Nc3ccc(cc3C(=Nc12)c4ccccc4Cl)[N+](=O)[O-]'],0.275,,
['CC(C)CCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3=C)CCCC12C'],0.212,,
['CCN(CC)CCOC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1'],0.269,,
['O=C1CCCCC1'],0.061,,
['NCCS'],0.016,,
['Cc1ccc2C(=O)c3ccccc3C(=O)c2c1'],0.339,,
['COc1cc(CCN)c(OC)cc1Br'],0.142,,
['CCCCSP(=O)(SCCCC)SCCCC'],0.051,,
['CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl'],0.039,,
['ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl'],0.581,ClC12C3C(C[CH2:1][CH2:1]3)[CH:1]([CH:1]=[CH:1]1)[CH:1]2Cl,0.532
['COc1cc(cc(OC)c1OC)C(=O)NC2CCCNC2'],0.137,,
['CC(=O)Nc1cccc(C)c1'],0.057,,
['Cc1cc(C)c(N)cc1C'],0.089,,
['CCC(=O)c1cccc(Cl)c1'],0.102,,
['CC1CC(OC(=O)C)OC(C)O1'],0.051,,
['CCC1(C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O)c3ccccc3'],0.237,,
['COc1ccc(c(OC)c1)S(=O)(=O)N2C(=O)C(N3CC(O)CC3C(=O)N(C)C)(c4ccccc4OC)c5cc(Cl)ccc25'],0.225,,
['CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS'],0.054,,
['OP(=O)(O)CCCl'],0.007,,
['CC1OC(OCC2OC(OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O'],0.255,,
['FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3'],0.311,,
['CNC(=O)ON=CC(C)(C)S(=O)C'],0.031,,
['Cc1ccccc1CCO'],0.077,,
['OCCSSCCO'],0.023,,
['Oc1ccc(cc1O)C2CNCc3c(O)c(O)ccc23'],0.233,,
['CC(CCC(=O)O)C(=O)O'],0.021,,
['CC(C)(C)OOC(=O)c1ccccc1'],0.038,,
['NCCNCCNCCN'],0.015,,
['CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC'],0.066,,
['CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2'],0.066,,
['CC(C)CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C'],0.286,,
['COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I'],0.086,,
['Cc1cc(C)c(C)c(O)c1'],0.091,,
['CS(=O)(=O)NC(=O)CCCC=CCC1C(C=CC(O)COc2ccccc2)C(O)CC1=O'],0.069,,
['COC(C)(OC)OC'],0.036,,
['CCN(CC)C(C)CN1c2ccccc2Sc3ccccc13'],0.184,,
['CC1CCC(C(=O)C1)C(C)(C)S'],0.061,,
['OCC(Cl)CCl'],0.019,,
['Cc1ncsc1CCCl'],0.093,,
['Oc1c(Cl)cc(Cl)c(Cl)c1Cl'],0.201,,
['OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl'],0.205,,
['CCc1ccc(cc1)S(=O)(=O)O'],0.040,,
['CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C'],0.075,,
['COc1cc(O)cc(O)c1'],0.125,,
['Cc1ccc(cc1)S(=O)(=O)N=C=O'],0.052,,
['CNC(=O)Oc1ccccc1OC(C)C'],0.086,,
['CC1=CC(=O)Oc2cc(O)ccc12'],0.187,,
['Cc1nc2ccccc2n1Cc3ccc(Cl)cc3'],0.191,,
['COc1ccc(Nc2ccc(OC)cc2)cc1'],0.179,,
['O=C1CCC(=NN1)c2ccc(cc2)n3ccnc3'],0.191,,
['NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC3OC(CO)C(O)C(N)C3O'],0.136,,
['CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3'],0.095,,
['CC(O)c1nccc(n1)N2C(C)CN(CC2C)c3nc(C)nc(C)n3'],0.105,,
['CCCCCC(=O)CC'],0.033,,
['CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1'],0.088,,
['CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC12C'],0.367,,
['Nc1ccc2cc(cc(O)c2c1N=Nc3ccccc3C(F)(F)F)S(=O)(=O)O'],0.160,,
['CC1(C)C2CCC1(C)C(=O)C2=O'],0.385,,
['CC(=O)C=Cc1occc1'],0.087,,
['C[N+]1(CCC(C(=O)N)(c2ccccc2)c3ccccc3)CCCCC1'],0.169,,
['CC(C)(C)N'],0.001,,
['CCCCCCCCC=CCCCCCCCCCCCC(=O)O'],0.053,,
['NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O'],0.142,,
['N#Cc1cccnc1'],0.093,,
['CC(CN1CCCC1)C(=O)c2ccc(cc2)C(F)(F)F'],0.104,,
['C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3'],0.121,,
['CCCCCC=CCC(=O)OC'],0.039,,
['BrCC(=O)OCc1ccccc1'],0.066,,
['CC(=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C)C'],0.210,,
['COC(=O)CCCC(=O)OC'],0.034,,
['Cc1ccc(O)c(O)c1'],0.096,,
['CCCC1(CCc2ccccc2)CC(=O)C(=C(O)O1)C(CC)c3cccc(NS(=O)(=O)c4ccc(cn4)C(F)(F)F)c3'],0.174,,
['Cc1cc(O)c(cn1)C(=O)NC(C(=O)NC2C3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5'],0.182,,
['c1ccc2cc3c(cc2c1)c4cccc5cccc3c45'],0.443,,
['CN1CCN(CCCN2c3ccccc3Sc4ccccc24)CC1'],0.154,,
['COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)OCCN3CCOCC3'],0.130,,
['c1ccc2c(c1)ccc3ncccc23'],0.306,,
['CC(C)c1ccc(C=O)cc1'],0.079,,
['C(=C(c1ccccc1)c2ccccc2)c3ccccc3'],0.248,,
['OC1COC(Nc2ccc(cc2)C(=O)O)C(O)C1O'],0.110,,
['CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl'],0.105,,
['Nc1nc(NC2CC2)c3ncn(C4CC(CO)C=C4)c3n1'],0.223,,
['CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C'],0.164,,
['Nc1cc(ccc1Cl)C(=O)O'],0.101,,
['COC(=O)c1cc(Cl)ccc1[N+](=O)[O-]'],0.117,,
['CCOC(=O)C(C)(C)C'],0.015,,
['COc1ccccc1N'],0.117,,
['CCc1cc2cc(OC)c(OC)cc2c(Cc3ccccc3)n1'],0.216,,
['OC(=O)CC(=O)O'],0.011,,
['C(c1occc1)n2cccc2'],0.114,,
['CC(CS)C1CCC(C)C(S)C1'],0.107,,
['CC1CC(C)C(=O)C1=O'],0.110,,
['CN1c2ccccc2C(NCCCCCCC(=O)O)c3ccc(Cl)cc3S1(=O)=O'],0.126,,
['COc1ccccc1NC(=O)CC(=O)C'],0.073,,
['CCCCCCCCOC(=O)C'],0.034,,
['CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C'],0.066,,
['ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl'],0.775,[CH2:1]1[CH:1]2[CH:1]3[CH:1]4[CH2:1][CH:1]5[CH:1]3[CH:1]1[CH:1]5[CH:1]24,0.753
['CC(=O)c1ccc(O)cc1'],0.079,,
['CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1'],0.137,,
['Cc1onc(c1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)O)c4c(F)cccc4Cl'],0.228,,
['CCOC(=O)Cc1cccc(c1)c2cc(CCCCCCc3ccc(OC4OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C4OC(=O)C)c(c3)c5cccc(CC(=O)OCC)c5)ccc2OC6OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C6OC(=O)C'],0.126,,
['CCCCN(CCCCO)N=O'],0.034,,
['c1ccc(cc1)P(c2ccccc2)c3ccccc3'],0.210,,
['COC(=O)CCCCC(=O)O'],0.027,,
['CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12'],0.187,,
['BrCCOc1ccccc1'],0.089,,
['Cc1cccc(C)c1'],0.058,,
['C=CC=O'],0.026,,
['OCC1OC(O)(CO)C(O)C1O'],0.108,,
['CN1CC(C=C2C1Cc3c[nH]c4cccc2c34)C(=O)NC5(C)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C5=O'],0.319,,
['CC(=O)Nc1cccc(N)c1'],0.066,,
['CC(C)(C)OCC1CO1'],0.020,,
['CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+](=O)[O-]'],0.136,,
['CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2CCCC2C(=O)O'],0.088,,
['CC1CCC2(O1)C(=CCCC2(C)C)C'],0.222,,
['CC1OC(CC(O)C1OC2CC(O)C(OC3CC(OC(=O)C)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)OC5CCC6(C)C(CCC7C6CCC8(C)C(C(O)CC78O)C9=CC(=O)OC9)C5'],0.302,,
['NC(=O)C(C1CCN(CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5'],0.254,,
['C(Oc1ccc(Cc2ccc(OCC3CO3)cc2)cc1)C4CO4'],0.217,,
['CC1(C)CCCC2(C)C1CCC3(C)OCCC23'],0.316,,
['Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F'],0.247,,
['CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O'],0.151,,
['O=C1CCCN1C2CCCCC2'],0.135,,
['OC(COc1cccc(Cl)c1)C=CC2C(O)CC(O)C2CC=CCCCC(=O)O'],0.113,,
['CN(C)CCN(C)CCO'],0.014,,
['CC1(C)C(CCC2(C)C1CCC3(C)C2C(=O)C=C4C5CC(C)(CCC5(C)CCC34C)C(=O)O)OC6OC(C(O)C(O)C6OC7OC(C(O)C(O)C7O)C(=O)O)C(=O)O'],0.299,,
['CC1NCc2cc(ccc12)c3ccc4C(=O)C(=CN(C5CC5)c4c3OC(F)F)C(=O)O'],0.267,,
['CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N'],0.129,,
['Cc1ccc(C)cc1'],0.058,,
['CC(C)(S)C(=O)NC(CS)C(=O)O'],0.023,,
['OC(=O)CBr'],0.011,,
['CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C'],0.256,,
['C1CCCCC1'],0.063,,
['CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2CC3(CC2C(=O)O)SCCS3'],0.116,,
['ClCCN(CCCl)CCCl'],0.028,,
['CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)c3occc3'],0.183,,
['Oc1cccc(Cl)c1'],0.089,,
['CCCC(=O)CC'],0.026,,
['CC(=C)C(=O)N'],0.020,,
['CSCCCN=C=S'],0.035,,
['CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O'],0.061,,
['CN1C(=O)N(C)c2[nH]c(Br)nc2C1=O'],0.128,,
['NC(=O)c1ccccc1[N+](=O)[O-]'],0.095,,
['COc1cc(C)ccc1O'],0.111,,
['COc1ccc(cc1OC)S(=O)(=O)N2C(C(=O)N3CCCC3C(=O)N)C(O)(c4ccccc4Cl)c5cc(Cl)ccc25'],0.237,,
['Oc1cc2ccccc2c3ccccc13'],0.336,,
['CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(O)nc(N)nc12'],0.085,,
['OC(CN1CCC(Cc2ccc(F)cc2)CC1)c3ccc(Cl)cc3'],0.123,,
['CCC1CCC(CCC(=O)O)C1'],0.070,,
['CC(=CC(=O)C=C(C)C)C'],0.025,,
['CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C'],0.075,,
['CC1=NN=C(C(=O)N1N)c2ccccc2'],0.159,,
['CNC(=O)ON=C(SC)C(=O)N(C)C'],0.045,,
['CC(C)S'],0.005,,
['OCC(O)C1OC2OC(OC2C1O)C(Cl)(Cl)Cl'],0.124,,
['CCC(C)C(=O)O'],0.022,,
['CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C'],0.070,,
['OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23'],0.221,,
['FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI'],0.155,,
['Clc1ccc(cc1)C#N'],0.114,,
['CSSC'],0.022,,
['CC(=NNC(=O)Nc1cc(F)cc(F)c1)c2ncccc2C(=O)O'],0.136,,
['CC(=O)C1CCCCC1=O'],0.082,,
['Nc1ccccc1[N+](=O)[O-]'],0.095,,
['Oc1ccccc1C(=O)c2ccccc2O'],0.217,,
['COC(CC(C)CCCC(C)(C)O)OC'],0.023,,
['OCC(O)C(O)C(O)C=O'],0.028,,
['COc1ccc(cc1)C2=CC(=S)SS2'],0.246,,
['OCC(O)C(O)C(O)C(O)C(O)C(=O)O'],0.034,,
['CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12'],0.076,,
['Nc1ccc(c(N)c1)[N+](=O)[O-]'],0.103,,
['O=C1C(=O)c2cccc3cccc1c23'],0.405,,
['CNC(C)Cc1ccc2OCOc2c1'],0.138,,
['COc1ccc(cc1NNC(=O)OC(C)C)c2ccccc2'],0.117,,
['NC(=O)OCC(COC(=O)N)c1ccccc1'],0.060,,
['Nc1ncnc2c1ncn2C3OC4COP(=O)(O)OC4C3O'],0.193,,
['CNC(=S)NN'],0.025,,
['C[N+](C)(C)CC(O)CC(=O)O'],0.009,,
['CC1OC(CC(N)C1O)OC2CC(O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)C'],0.312,,
['CNC1C(O)C(OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN)OCC1(C)O'],0.130,,
['Nc1nc(Cl)nc2c1ncn2C3CC(O)C(CO)O3'],0.188,,
['CC(=O)C1C(=O)OC(=CC1=O)C'],0.096,,
['CC(C)(C)OC(=O)c1ccccc1C(=O)O'],0.056,,
['CC1CCCC2(C)OC2CC(OC(=O)CC(O)C(C)(C)C(=O)C(C)C1O)C(=Cc3csc(C)n3)C'],0.170,,
['NC(CSCCCO)C(=O)O'],0.024,,
['CCOC(=O)COc1ccc2C(=C(CCN(CC)CC)C(=O)Oc2c1Cl)C'],0.135,,
['COc1cc2CCN(CCCN(C)CC3Cc4cc(OC)c(OC)cc34)C(=O)Cc2cc1OC'],0.186,,
['CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccc(F)cc3'],0.137,,
['Oc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]'],0.096,,
['COc1ccc(cc1)C(=O)Nc2ccccc2CCC3CCCCN3C'],0.154,,
['C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1O)N2C=CC(=NC2=O)N'],0.044,,
['CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C'],0.404,,
['OC(=O)c1cccc(n1)C(=O)O'],0.070,,
['CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3=C)CCCC12C'],0.172,,
['CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3'],0.215,,
['COC1CC2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC2C(C1OC)C(=O)OC'],0.297,,
['Cc1occc1SSc2ccoc2C'],0.156,,
['CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC4OC(=O)c5ccccc45'],0.222,,
['CCCCC(CC)(CO)CO'],0.047,,
['CC(=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)C=CC=C(C)C=CC2=C(C)CC(O)CC2(C)C'],0.161,,
['CC1OC(CC(O)C1O)OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC7(C)C(CCC67O)C8=CC(=O)OC8)C4)OC3C)OC2C'],0.336,,
['Clc1ccccc1c2ccccc2Cl'],0.230,,
['CSc1cnccn1'],0.074,,
['CN(C)CCC=C1c2ccccc2CCc3ccccc13'],0.186,,
['CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C'],0.052,,
['CCCSP(=S)(OCC)Oc1ccc(SC)cc1'],0.105,,
['ClSC(Cl)(Cl)Cl'],0.014,,
['O=C1CCCCCCCCCCCCCC1'],0.062,,
['Oc1cc(O)cc(O)c1'],0.106,,
['Nc1nc(N)nc(N)n1'],0.059,,
['NC(=S)c1c(Cl)cccc1Cl'],0.153,,
['CCOC(OCC)C=CCCC=CCC'],0.047,,
['OC(=O)CNC(=O)c1ccccc1I'],0.064,,
['Oc1c(Cl)cc(Cl)cc1S(=O)c2cc(Cl)cc(Cl)c2O'],0.237,,
['COC(C(=O)O)c1ccccc1'],0.082,,
['CC(=CCl)C'],0.012,,
['O=C(N1CCN(Cc2ccccc2)CC1)c3oc4ccccc4c3'],0.165,,
['O=NN1CCCCCC1'],0.055,,
['CCC=CCCCCO'],0.033,,
['CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc3ccc(cc3)S(=O)(=O)C'],0.156,,
['CCC=CCCOC(=O)c1ccccc1'],0.083,,
['Nc1ccc(Cl)c(N)c1'],0.113,,
['OCC1OC(=O)C(O)C(O)C1O'],0.095,,
['CC(C)Cc1nccs1'],0.048,,
['CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+](=O)[O-])[N+](=O)[O-]'],0.098,,
['CC(C)(C)NCC(O)c1ccc(O)cc1Cl'],0.037,,
['OC(=O)C1C(C(=O)O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl'],0.441,,
['CCCCCOC(=O)C'],0.025,,
['NC(=O)c1ccccc1'],0.078,,
['CCCCCCCCC1CCC(=O)O1'],0.080,,
['O=C1CCCC(=O)C1'],0.057,,
['CCCCCCCCCCCCCC(=O)OCC'],0.053,,
['NC1=NC(=O)N(C=C1)C2CCC(CO)O2'],0.111,,
['C=CC(=O)OCC1CC2CC1C3CCC(COC(=O)C=C)C23'],0.285,,
['CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4'],0.096,,
['Clc1ccc(cc1)c2ccccc2NC(=O)c3cccnc3Cl'],0.229,,
['C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1'],0.081,,
['CCCC(C)C(=O)O'],0.025,,
['Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N'],0.132,,
['NC(=O)NC1NC(=O)NC1=O'],0.037,,
['CN(C)CCCN(C)C'],0.012,,
['O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3'],0.184,,
['Cc1ccc(Br)cc1'],0.072,,
['Nc1ccc(Cl)c(Cl)c1'],0.117,,
['COC1=NN(CSP(=S)(OC)OC)C(=O)S1'],0.086,,
['C1CS1'],0.049,,
['CCC(=O)Nc1ccc(Cl)c(Cl)c1'],0.100,,
['Nc1nc(O)c2N(C=O)C(CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O)CNc2n1'],0.110,,
['CCCCCCCCCCCCCCCC(=O)OC'],0.056,,
['c1ccc2c(c1)c3cccc4ccc5cccc2c5c34'],0.444,,
['Oc1ccc(Cc2ccccc2)cc1'],0.134,,
['CCN(CC)CCN1C(=O)C(=Nc2ccccc12)Cc3ccc(OC)cc3'],0.145,,
['CC(CO)(CO)CO'],0.015,,
['Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1'],0.179,,
['OS(=O)(=O)c1cc(Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])ccc1Nc3ccccc3'],0.118,,
['CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45'],0.246,,
['CON=C(C(=O)OC)c1ccccc1CON=C(C)c2cccc(c2)C(F)(F)F'],0.174,,
['COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5c(OC)c34'],0.366,,
['OC(=O)CCCc1ccccc1'],0.057,,
['CCCCCCCCCCCCCCCC[N+](C)(C)CC'],0.046,,
['Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl'],0.293,,
['CCC(C)(CN(C)C)OC(=O)c1ccccc1'],0.063,,
['[O-][N+](=O)c1cccc2ccccc12'],0.191,,
['Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C'],0.258,,
['CCSC(=O)N(CC)CC'],0.041,,
['Cc1ncc(COP(=O)(O)O)c(CN)c1O'],0.046,,
['CCCCCCCC(=O)OCC(O)CO'],0.035,,
